,FileName,Guidewire_Segmentation
399,guide_wire_0399_ultrasound.png,guide_wire_0399_segmentation.png
400,guide_wire_0400_ultrasound.png,guide_wire_0400_segmentation.png
401,guide_wire_0401_ultrasound.png,guide_wire_0401_segmentation.png
402,guide_wire_0402_ultrasound.png,guide_wire_0402_segmentation.png
403,guide_wire_0403_ultrasound.png,guide_wire_0403_segmentation.png
404,guide_wire_0404_ultrasound.png,guide_wire_0404_segmentation.png
405,guide_wire_0405_ultrasound.png,guide_wire_0405_segmentation.png
406,guide_wire_0406_ultrasound.png,guide_wire_0406_segmentation.png
407,guide_wire_0407_ultrasound.png,guide_wire_0407_segmentation.png
408,guide_wire_0408_ultrasound.png,guide_wire_0408_segmentation.png
409,guide_wire_0409_ultrasound.png,guide_wire_0409_segmentation.png
410,guide_wire_0410_ultrasound.png,guide_wire_0410_segmentation.png
411,guide_wire_0411_ultrasound.png,guide_wire_0411_segmentation.png
412,guide_wire_0412_ultrasound.png,guide_wire_0412_segmentation.png
413,guide_wire_0413_ultrasound.png,guide_wire_0413_segmentation.png
414,guide_wire_0414_ultrasound.png,guide_wire_0414_segmentation.png
415,guide_wire_0415_ultrasound.png,guide_wire_0415_segmentation.png
416,guide_wire_0416_ultrasound.png,guide_wire_0416_segmentation.png
417,guide_wire_0417_ultrasound.png,guide_wire_0417_segmentation.png
418,guide_wire_0418_ultrasound.png,guide_wire_0418_segmentation.png
419,guide_wire_0419_ultrasound.png,guide_wire_0419_segmentation.png
420,guide_wire_0420_ultrasound.png,guide_wire_0420_segmentation.png
421,guide_wire_0421_ultrasound.png,guide_wire_0421_segmentation.png
422,guide_wire_0422_ultrasound.png,guide_wire_0422_segmentation.png
423,guide_wire_0423_ultrasound.png,guide_wire_0423_segmentation.png
424,guide_wire_0424_ultrasound.png,guide_wire_0424_segmentation.png
425,guide_wire_0425_ultrasound.png,guide_wire_0425_segmentation.png
426,guide_wire_0426_ultrasound.png,guide_wire_0426_segmentation.png
427,guide_wire_0427_ultrasound.png,guide_wire_0427_segmentation.png
428,guide_wire_0428_ultrasound.png,guide_wire_0428_segmentation.png
429,guide_wire_0429_ultrasound.png,guide_wire_0429_segmentation.png
430,guide_wire_0430_ultrasound.png,guide_wire_0430_segmentation.png
431,guide_wire_0431_ultrasound.png,guide_wire_0431_segmentation.png
432,guide_wire_0432_ultrasound.png,guide_wire_0432_segmentation.png
433,guide_wire_0433_ultrasound.png,guide_wire_0433_segmentation.png
434,guide_wire_0434_ultrasound.png,guide_wire_0434_segmentation.png
435,guide_wire_0435_ultrasound.png,guide_wire_0435_segmentation.png
436,guide_wire_0436_ultrasound.png,guide_wire_0436_segmentation.png
437,guide_wire_0437_ultrasound.png,guide_wire_0437_segmentation.png
438,guide_wire_0438_ultrasound.png,guide_wire_0438_segmentation.png
439,guide_wire_0439_ultrasound.png,guide_wire_0439_segmentation.png
440,guide_wire_0440_ultrasound.png,guide_wire_0440_segmentation.png
441,guide_wire_0441_ultrasound.png,guide_wire_0441_segmentation.png
442,guide_wire_0442_ultrasound.png,guide_wire_0442_segmentation.png
443,guide_wire_0443_ultrasound.png,guide_wire_0443_segmentation.png
444,guide_wire_0444_ultrasound.png,guide_wire_0444_segmentation.png
445,guide_wire_0445_ultrasound.png,guide_wire_0445_segmentation.png
446,guide_wire_0446_ultrasound.png,guide_wire_0446_segmentation.png
447,guide_wire_0447_ultrasound.png,guide_wire_0447_segmentation.png
448,guide_wire_0448_ultrasound.png,guide_wire_0448_segmentation.png
449,guide_wire_0449_ultrasound.png,guide_wire_0449_segmentation.png
450,guide_wire_0450_ultrasound.png,guide_wire_0450_segmentation.png
451,guide_wire_0451_ultrasound.png,guide_wire_0451_segmentation.png
452,guide_wire_0452_ultrasound.png,guide_wire_0452_segmentation.png
453,guide_wire_0453_ultrasound.png,guide_wire_0453_segmentation.png
454,guide_wire_0454_ultrasound.png,guide_wire_0454_segmentation.png
455,guide_wire_0455_ultrasound.png,guide_wire_0455_segmentation.png
456,guide_wire_0456_ultrasound.png,guide_wire_0456_segmentation.png
457,guide_wire_0457_ultrasound.png,guide_wire_0457_segmentation.png
458,guide_wire_0458_ultrasound.png,guide_wire_0458_segmentation.png
459,guide_wire_0459_ultrasound.png,guide_wire_0459_segmentation.png
460,guide_wire_0460_ultrasound.png,guide_wire_0460_segmentation.png
461,guide_wire_0461_ultrasound.png,guide_wire_0461_segmentation.png
462,guide_wire_0462_ultrasound.png,guide_wire_0462_segmentation.png
463,guide_wire_0463_ultrasound.png,guide_wire_0463_segmentation.png
464,guide_wire_0464_ultrasound.png,guide_wire_0464_segmentation.png
465,guide_wire_0465_ultrasound.png,guide_wire_0465_segmentation.png
466,guide_wire_0466_ultrasound.png,guide_wire_0466_segmentation.png
467,guide_wire_0467_ultrasound.png,guide_wire_0467_segmentation.png
468,guide_wire_0468_ultrasound.png,guide_wire_0468_segmentation.png
469,guide_wire_0469_ultrasound.png,guide_wire_0469_segmentation.png
470,guide_wire_0470_ultrasound.png,guide_wire_0470_segmentation.png
471,guide_wire_0471_ultrasound.png,guide_wire_0471_segmentation.png
472,guide_wire_0472_ultrasound.png,guide_wire_0472_segmentation.png
473,guide_wire_0473_ultrasound.png,guide_wire_0473_segmentation.png
474,guide_wire_0474_ultrasound.png,guide_wire_0474_segmentation.png
475,guide_wire_0475_ultrasound.png,guide_wire_0475_segmentation.png
476,guide_wire_0476_ultrasound.png,guide_wire_0476_segmentation.png
477,guide_wire_0477_ultrasound.png,guide_wire_0477_segmentation.png
478,guide_wire_0478_ultrasound.png,guide_wire_0478_segmentation.png
479,guide_wire_0479_ultrasound.png,guide_wire_0479_segmentation.png
480,guide_wire_0480_ultrasound.png,guide_wire_0480_segmentation.png
481,guide_wire_0481_ultrasound.png,guide_wire_0481_segmentation.png
482,guide_wire_0482_ultrasound.png,guide_wire_0482_segmentation.png
483,guide_wire_0483_ultrasound.png,guide_wire_0483_segmentation.png
484,guide_wire_0484_ultrasound.png,guide_wire_0484_segmentation.png
485,guide_wire_0485_ultrasound.png,guide_wire_0485_segmentation.png
486,guide_wire_0486_ultrasound.png,guide_wire_0486_segmentation.png
487,guide_wire_0487_ultrasound.png,guide_wire_0487_segmentation.png
488,guide_wire_0488_ultrasound.png,guide_wire_0488_segmentation.png
489,guide_wire_0489_ultrasound.png,guide_wire_0489_segmentation.png
490,guide_wire_0490_ultrasound.png,guide_wire_0490_segmentation.png
491,guide_wire_0491_ultrasound.png,guide_wire_0491_segmentation.png
492,guide_wire_0492_ultrasound.png,guide_wire_0492_segmentation.png
493,guide_wire_0493_ultrasound.png,guide_wire_0493_segmentation.png
494,guide_wire_0494_ultrasound.png,guide_wire_0494_segmentation.png
495,guide_wire_0495_ultrasound.png,guide_wire_0495_segmentation.png
496,guide_wire_0496_ultrasound.png,guide_wire_0496_segmentation.png
497,guide_wire_0497_ultrasound.png,guide_wire_0497_segmentation.png
498,guide_wire_0498_ultrasound.png,guide_wire_0498_segmentation.png
499,guide_wire_0499_ultrasound.png,guide_wire_0499_segmentation.png
500,guide_wire_0500_ultrasound.png,guide_wire_0500_segmentation.png
501,guide_wire_0501_ultrasound.png,guide_wire_0501_segmentation.png
502,guide_wire_0502_ultrasound.png,guide_wire_0502_segmentation.png
503,guide_wire_0503_ultrasound.png,guide_wire_0503_segmentation.png
504,guide_wire_0504_ultrasound.png,guide_wire_0504_segmentation.png
505,guide_wire_0505_ultrasound.png,guide_wire_0505_segmentation.png
506,guide_wire_0506_ultrasound.png,guide_wire_0506_segmentation.png
507,guide_wire_0507_ultrasound.png,guide_wire_0507_segmentation.png
508,guide_wire_0508_ultrasound.png,guide_wire_0508_segmentation.png
509,guide_wire_0509_ultrasound.png,guide_wire_0509_segmentation.png
510,guide_wire_0510_ultrasound.png,guide_wire_0510_segmentation.png
511,guide_wire_0511_ultrasound.png,guide_wire_0511_segmentation.png
512,guide_wire_0512_ultrasound.png,guide_wire_0512_segmentation.png
513,guide_wire_0513_ultrasound.png,guide_wire_0513_segmentation.png
514,guide_wire_0514_ultrasound.png,guide_wire_0514_segmentation.png
515,guide_wire_0515_ultrasound.png,guide_wire_0515_segmentation.png
516,guide_wire_0516_ultrasound.png,guide_wire_0516_segmentation.png
517,guide_wire_0517_ultrasound.png,guide_wire_0517_segmentation.png
518,guide_wire_0518_ultrasound.png,guide_wire_0518_segmentation.png
519,guide_wire_0519_ultrasound.png,guide_wire_0519_segmentation.png
520,guide_wire_0520_ultrasound.png,guide_wire_0520_segmentation.png
521,guide_wire_0521_ultrasound.png,guide_wire_0521_segmentation.png
522,guide_wire_0522_ultrasound.png,guide_wire_0522_segmentation.png
523,guide_wire_0523_ultrasound.png,guide_wire_0523_segmentation.png
524,guide_wire_0524_ultrasound.png,guide_wire_0524_segmentation.png
525,guide_wire_0525_ultrasound.png,guide_wire_0525_segmentation.png
526,guide_wire_0526_ultrasound.png,guide_wire_0526_segmentation.png
527,guide_wire_0527_ultrasound.png,guide_wire_0527_segmentation.png
528,guide_wire_0528_ultrasound.png,guide_wire_0528_segmentation.png
529,guide_wire_0529_ultrasound.png,guide_wire_0529_segmentation.png
530,guide_wire_0530_ultrasound.png,guide_wire_0530_segmentation.png
531,guide_wire_0531_ultrasound.png,guide_wire_0531_segmentation.png
532,guide_wire_0532_ultrasound.png,guide_wire_0532_segmentation.png
533,guide_wire_0533_ultrasound.png,guide_wire_0533_segmentation.png
534,guide_wire_0534_ultrasound.png,guide_wire_0534_segmentation.png
535,guide_wire_0535_ultrasound.png,guide_wire_0535_segmentation.png
536,guide_wire_0536_ultrasound.png,guide_wire_0536_segmentation.png
537,guide_wire_0537_ultrasound.png,guide_wire_0537_segmentation.png
538,guide_wire_0538_ultrasound.png,guide_wire_0538_segmentation.png
539,guide_wire_0539_ultrasound.png,guide_wire_0539_segmentation.png
540,guide_wire_0540_ultrasound.png,guide_wire_0540_segmentation.png
541,guide_wire_0541_ultrasound.png,guide_wire_0541_segmentation.png
542,guide_wire_0542_ultrasound.png,guide_wire_0542_segmentation.png
543,guide_wire_0543_ultrasound.png,guide_wire_0543_segmentation.png
544,guide_wire_0544_ultrasound.png,guide_wire_0544_segmentation.png
545,guide_wire_0545_ultrasound.png,guide_wire_0545_segmentation.png
546,guide_wire_0546_ultrasound.png,guide_wire_0546_segmentation.png
547,guide_wire_0547_ultrasound.png,guide_wire_0547_segmentation.png
548,guide_wire_0548_ultrasound.png,guide_wire_0548_segmentation.png
549,guide_wire_0549_ultrasound.png,guide_wire_0549_segmentation.png
550,guide_wire_0550_ultrasound.png,guide_wire_0550_segmentation.png
551,guide_wire_0551_ultrasound.png,guide_wire_0551_segmentation.png
552,guide_wire_0552_ultrasound.png,guide_wire_0552_segmentation.png
553,guide_wire_0553_ultrasound.png,guide_wire_0553_segmentation.png
554,guide_wire_0554_ultrasound.png,guide_wire_0554_segmentation.png
555,guide_wire_0555_ultrasound.png,guide_wire_0555_segmentation.png
556,guide_wire_0556_ultrasound.png,guide_wire_0556_segmentation.png
557,guide_wire_0557_ultrasound.png,guide_wire_0557_segmentation.png
558,guide_wire_0558_ultrasound.png,guide_wire_0558_segmentation.png
559,guide_wire_0559_ultrasound.png,guide_wire_0559_segmentation.png
560,guide_wire_0560_ultrasound.png,guide_wire_0560_segmentation.png
561,guide_wire_0561_ultrasound.png,guide_wire_0561_segmentation.png
562,guide_wire_0562_ultrasound.png,guide_wire_0562_segmentation.png
563,guide_wire_0563_ultrasound.png,guide_wire_0563_segmentation.png
564,guide_wire_0564_ultrasound.png,guide_wire_0564_segmentation.png
565,guide_wire_0565_ultrasound.png,guide_wire_0565_segmentation.png
566,guide_wire_0566_ultrasound.png,guide_wire_0566_segmentation.png
567,guide_wire_0567_ultrasound.png,guide_wire_0567_segmentation.png
568,guide_wire_0568_ultrasound.png,guide_wire_0568_segmentation.png
569,guide_wire_0569_ultrasound.png,guide_wire_0569_segmentation.png
570,guide_wire_0570_ultrasound.png,guide_wire_0570_segmentation.png
571,guide_wire_0571_ultrasound.png,guide_wire_0571_segmentation.png
572,guide_wire_0572_ultrasound.png,guide_wire_0572_segmentation.png
573,guide_wire_0573_ultrasound.png,guide_wire_0573_segmentation.png
574,guide_wire_0574_ultrasound.png,guide_wire_0574_segmentation.png
575,guide_wire_0575_ultrasound.png,guide_wire_0575_segmentation.png
576,guide_wire_0576_ultrasound.png,guide_wire_0576_segmentation.png
577,guide_wire_0577_ultrasound.png,guide_wire_0577_segmentation.png
578,guide_wire_0578_ultrasound.png,guide_wire_0578_segmentation.png
579,guide_wire_0579_ultrasound.png,guide_wire_0579_segmentation.png
580,guide_wire_0580_ultrasound.png,guide_wire_0580_segmentation.png
581,guide_wire_0581_ultrasound.png,guide_wire_0581_segmentation.png
582,guide_wire_0582_ultrasound.png,guide_wire_0582_segmentation.png
583,guide_wire_0583_ultrasound.png,guide_wire_0583_segmentation.png
584,guide_wire_0584_ultrasound.png,guide_wire_0584_segmentation.png
585,guide_wire_0585_ultrasound.png,guide_wire_0585_segmentation.png
586,guide_wire_0586_ultrasound.png,guide_wire_0586_segmentation.png
587,guide_wire_0587_ultrasound.png,guide_wire_0587_segmentation.png
588,guide_wire_0588_ultrasound.png,guide_wire_0588_segmentation.png
589,guide_wire_0589_ultrasound.png,guide_wire_0589_segmentation.png
590,guide_wire_0590_ultrasound.png,guide_wire_0590_segmentation.png
591,guide_wire_0591_ultrasound.png,guide_wire_0591_segmentation.png
592,guide_wire_0592_ultrasound.png,guide_wire_0592_segmentation.png
593,guide_wire_0593_ultrasound.png,guide_wire_0593_segmentation.png
594,guide_wire_0594_ultrasound.png,guide_wire_0594_segmentation.png
595,guide_wire_0595_ultrasound.png,guide_wire_0595_segmentation.png
596,guide_wire_0596_ultrasound.png,guide_wire_0596_segmentation.png
597,guide_wire_0597_ultrasound.png,guide_wire_0597_segmentation.png
598,guide_wire_0598_ultrasound.png,guide_wire_0598_segmentation.png
599,guide_wire_0599_ultrasound.png,guide_wire_0599_segmentation.png
600,guide_wire_0600_ultrasound.png,guide_wire_0600_segmentation.png
601,guide_wire_0601_ultrasound.png,guide_wire_0601_segmentation.png
602,guide_wire_0602_ultrasound.png,guide_wire_0602_segmentation.png
603,guide_wire_0603_ultrasound.png,guide_wire_0603_segmentation.png
604,guide_wire_0604_ultrasound.png,guide_wire_0604_segmentation.png
605,guide_wire_0605_ultrasound.png,guide_wire_0605_segmentation.png
606,guide_wire_0606_ultrasound.png,guide_wire_0606_segmentation.png
607,guide_wire_0607_ultrasound.png,guide_wire_0607_segmentation.png
608,guide_wire_0608_ultrasound.png,guide_wire_0608_segmentation.png
609,guide_wire_0609_ultrasound.png,guide_wire_0609_segmentation.png
610,guide_wire_0610_ultrasound.png,guide_wire_0610_segmentation.png
611,guide_wire_0611_ultrasound.png,guide_wire_0611_segmentation.png
612,guide_wire_0612_ultrasound.png,guide_wire_0612_segmentation.png
613,guide_wire_0613_ultrasound.png,guide_wire_0613_segmentation.png
614,guide_wire_0614_ultrasound.png,guide_wire_0614_segmentation.png
615,guide_wire_0615_ultrasound.png,guide_wire_0615_segmentation.png
616,guide_wire_0616_ultrasound.png,guide_wire_0616_segmentation.png
617,guide_wire_0617_ultrasound.png,guide_wire_0617_segmentation.png
618,guide_wire_0618_ultrasound.png,guide_wire_0618_segmentation.png
619,guide_wire_0619_ultrasound.png,guide_wire_0619_segmentation.png
620,guide_wire_0620_ultrasound.png,guide_wire_0620_segmentation.png
621,guide_wire_0621_ultrasound.png,guide_wire_0621_segmentation.png
622,guide_wire_0622_ultrasound.png,guide_wire_0622_segmentation.png
623,guide_wire_0623_ultrasound.png,guide_wire_0623_segmentation.png
624,guide_wire_0624_ultrasound.png,guide_wire_0624_segmentation.png
625,guide_wire_0625_ultrasound.png,guide_wire_0625_segmentation.png
626,guide_wire_0626_ultrasound.png,guide_wire_0626_segmentation.png
627,guide_wire_0627_ultrasound.png,guide_wire_0627_segmentation.png
628,guide_wire_0628_ultrasound.png,guide_wire_0628_segmentation.png
629,guide_wire_0629_ultrasound.png,guide_wire_0629_segmentation.png
630,guide_wire_0630_ultrasound.png,guide_wire_0630_segmentation.png
631,guide_wire_0631_ultrasound.png,guide_wire_0631_segmentation.png
632,guide_wire_0632_ultrasound.png,guide_wire_0632_segmentation.png
633,guide_wire_0633_ultrasound.png,guide_wire_0633_segmentation.png
634,guide_wire_0634_ultrasound.png,guide_wire_0634_segmentation.png
635,guide_wire_0635_ultrasound.png,guide_wire_0635_segmentation.png
636,guide_wire_0636_ultrasound.png,guide_wire_0636_segmentation.png
637,guide_wire_0637_ultrasound.png,guide_wire_0637_segmentation.png
638,guide_wire_0638_ultrasound.png,guide_wire_0638_segmentation.png
639,guide_wire_0639_ultrasound.png,guide_wire_0639_segmentation.png
640,guide_wire_0640_ultrasound.png,guide_wire_0640_segmentation.png
641,guide_wire_0641_ultrasound.png,guide_wire_0641_segmentation.png
642,guide_wire_0642_ultrasound.png,guide_wire_0642_segmentation.png
643,guide_wire_0643_ultrasound.png,guide_wire_0643_segmentation.png
644,guide_wire_0644_ultrasound.png,guide_wire_0644_segmentation.png
645,guide_wire_0645_ultrasound.png,guide_wire_0645_segmentation.png
646,guide_wire_0646_ultrasound.png,guide_wire_0646_segmentation.png
647,guide_wire_0647_ultrasound.png,guide_wire_0647_segmentation.png
648,guide_wire_0648_ultrasound.png,guide_wire_0648_segmentation.png
649,guide_wire_0649_ultrasound.png,guide_wire_0649_segmentation.png
650,guide_wire_0650_ultrasound.png,guide_wire_0650_segmentation.png
651,guide_wire_0651_ultrasound.png,guide_wire_0651_segmentation.png
652,guide_wire_0652_ultrasound.png,guide_wire_0652_segmentation.png
653,guide_wire_0653_ultrasound.png,guide_wire_0653_segmentation.png
654,guide_wire_0654_ultrasound.png,guide_wire_0654_segmentation.png
655,guide_wire_0655_ultrasound.png,guide_wire_0655_segmentation.png
656,guide_wire_0656_ultrasound.png,guide_wire_0656_segmentation.png
657,guide_wire_0657_ultrasound.png,guide_wire_0657_segmentation.png
658,guide_wire_0658_ultrasound.png,guide_wire_0658_segmentation.png
659,guide_wire_0659_ultrasound.png,guide_wire_0659_segmentation.png
660,guide_wire_0660_ultrasound.png,guide_wire_0660_segmentation.png
661,guide_wire_0661_ultrasound.png,guide_wire_0661_segmentation.png
662,guide_wire_0662_ultrasound.png,guide_wire_0662_segmentation.png
663,guide_wire_0663_ultrasound.png,guide_wire_0663_segmentation.png
664,guide_wire_0664_ultrasound.png,guide_wire_0664_segmentation.png
665,guide_wire_0665_ultrasound.png,guide_wire_0665_segmentation.png
666,guide_wire_0666_ultrasound.png,guide_wire_0666_segmentation.png
667,guide_wire_0667_ultrasound.png,guide_wire_0667_segmentation.png
668,guide_wire_0668_ultrasound.png,guide_wire_0668_segmentation.png
669,guide_wire_0669_ultrasound.png,guide_wire_0669_segmentation.png
670,guide_wire_0670_ultrasound.png,guide_wire_0670_segmentation.png
671,guide_wire_0671_ultrasound.png,guide_wire_0671_segmentation.png
672,guide_wire_0672_ultrasound.png,guide_wire_0672_segmentation.png
673,guide_wire_0673_ultrasound.png,guide_wire_0673_segmentation.png
674,guide_wire_0674_ultrasound.png,guide_wire_0674_segmentation.png
675,guide_wire_0675_ultrasound.png,guide_wire_0675_segmentation.png
676,guide_wire_0676_ultrasound.png,guide_wire_0676_segmentation.png
677,guide_wire_0677_ultrasound.png,guide_wire_0677_segmentation.png
678,guide_wire_0678_ultrasound.png,guide_wire_0678_segmentation.png
679,guide_wire_0679_ultrasound.png,guide_wire_0679_segmentation.png
680,guide_wire_0680_ultrasound.png,guide_wire_0680_segmentation.png
681,guide_wire_0681_ultrasound.png,guide_wire_0681_segmentation.png
682,guide_wire_0682_ultrasound.png,guide_wire_0682_segmentation.png
683,guide_wire_0683_ultrasound.png,guide_wire_0683_segmentation.png
684,guide_wire_0684_ultrasound.png,guide_wire_0684_segmentation.png
685,guide_wire_0685_ultrasound.png,guide_wire_0685_segmentation.png
686,guide_wire_0686_ultrasound.png,guide_wire_0686_segmentation.png
687,guide_wire_0687_ultrasound.png,guide_wire_0687_segmentation.png
688,guide_wire_0688_ultrasound.png,guide_wire_0688_segmentation.png
689,guide_wire_0689_ultrasound.png,guide_wire_0689_segmentation.png
690,guide_wire_0690_ultrasound.png,guide_wire_0690_segmentation.png
691,guide_wire_0691_ultrasound.png,guide_wire_0691_segmentation.png
692,guide_wire_0692_ultrasound.png,guide_wire_0692_segmentation.png
693,guide_wire_0693_ultrasound.png,guide_wire_0693_segmentation.png
694,guide_wire_0694_ultrasound.png,guide_wire_0694_segmentation.png
695,guide_wire_0695_ultrasound.png,guide_wire_0695_segmentation.png
696,guide_wire_0696_ultrasound.png,guide_wire_0696_segmentation.png
697,guide_wire_0697_ultrasound.png,guide_wire_0697_segmentation.png
698,guide_wire_0698_ultrasound.png,guide_wire_0698_segmentation.png
699,guide_wire_0699_ultrasound.png,guide_wire_0699_segmentation.png
700,guide_wire_0700_ultrasound.png,guide_wire_0700_segmentation.png
701,guide_wire_0701_ultrasound.png,guide_wire_0701_segmentation.png
702,guide_wire_0702_ultrasound.png,guide_wire_0702_segmentation.png
703,guide_wire_0703_ultrasound.png,guide_wire_0703_segmentation.png
704,guide_wire_0704_ultrasound.png,guide_wire_0704_segmentation.png
705,guide_wire_0705_ultrasound.png,guide_wire_0705_segmentation.png
706,guide_wire_0706_ultrasound.png,guide_wire_0706_segmentation.png
707,guide_wire_0707_ultrasound.png,guide_wire_0707_segmentation.png
708,guide_wire_0708_ultrasound.png,guide_wire_0708_segmentation.png
709,guide_wire_0709_ultrasound.png,guide_wire_0709_segmentation.png
710,guide_wire_0710_ultrasound.png,guide_wire_0710_segmentation.png
711,guide_wire_0711_ultrasound.png,guide_wire_0711_segmentation.png
712,guide_wire_0712_ultrasound.png,guide_wire_0712_segmentation.png
713,guide_wire_0713_ultrasound.png,guide_wire_0713_segmentation.png
714,guide_wire_0714_ultrasound.png,guide_wire_0714_segmentation.png
715,guide_wire_0715_ultrasound.png,guide_wire_0715_segmentation.png
716,guide_wire_0716_ultrasound.png,guide_wire_0716_segmentation.png
717,guide_wire_0717_ultrasound.png,guide_wire_0717_segmentation.png
718,guide_wire_0718_ultrasound.png,guide_wire_0718_segmentation.png
719,guide_wire_0719_ultrasound.png,guide_wire_0719_segmentation.png
720,guide_wire_0720_ultrasound.png,guide_wire_0720_segmentation.png
721,guide_wire_0721_ultrasound.png,guide_wire_0721_segmentation.png
722,guide_wire_0722_ultrasound.png,guide_wire_0722_segmentation.png
723,guide_wire_0723_ultrasound.png,guide_wire_0723_segmentation.png
724,guide_wire_0724_ultrasound.png,guide_wire_0724_segmentation.png
725,guide_wire_0725_ultrasound.png,guide_wire_0725_segmentation.png
726,guide_wire_0726_ultrasound.png,guide_wire_0726_segmentation.png
727,guide_wire_0727_ultrasound.png,guide_wire_0727_segmentation.png
728,guide_wire_0728_ultrasound.png,guide_wire_0728_segmentation.png
729,guide_wire_0729_ultrasound.png,guide_wire_0729_segmentation.png
730,guide_wire_0730_ultrasound.png,guide_wire_0730_segmentation.png
731,guide_wire_0731_ultrasound.png,guide_wire_0731_segmentation.png
732,guide_wire_0732_ultrasound.png,guide_wire_0732_segmentation.png
733,guide_wire_0733_ultrasound.png,guide_wire_0733_segmentation.png
734,guide_wire_0734_ultrasound.png,guide_wire_0734_segmentation.png
735,guide_wire_0735_ultrasound.png,guide_wire_0735_segmentation.png
736,guide_wire_0736_ultrasound.png,guide_wire_0736_segmentation.png
737,guide_wire_0737_ultrasound.png,guide_wire_0737_segmentation.png
738,guide_wire_0738_ultrasound.png,guide_wire_0738_segmentation.png
739,guide_wire_0739_ultrasound.png,guide_wire_0739_segmentation.png
740,guide_wire_0740_ultrasound.png,guide_wire_0740_segmentation.png
741,guide_wire_0741_ultrasound.png,guide_wire_0741_segmentation.png
742,guide_wire_0742_ultrasound.png,guide_wire_0742_segmentation.png
743,guide_wire_0743_ultrasound.png,guide_wire_0743_segmentation.png
744,guide_wire_0744_ultrasound.png,guide_wire_0744_segmentation.png
745,guide_wire_0745_ultrasound.png,guide_wire_0745_segmentation.png
746,guide_wire_0746_ultrasound.png,guide_wire_0746_segmentation.png
747,guide_wire_0747_ultrasound.png,guide_wire_0747_segmentation.png
748,guide_wire_0748_ultrasound.png,guide_wire_0748_segmentation.png
749,guide_wire_0749_ultrasound.png,guide_wire_0749_segmentation.png
750,guide_wire_0750_ultrasound.png,guide_wire_0750_segmentation.png
751,guide_wire_0751_ultrasound.png,guide_wire_0751_segmentation.png
752,guide_wire_0752_ultrasound.png,guide_wire_0752_segmentation.png
753,guide_wire_0753_ultrasound.png,guide_wire_0753_segmentation.png
754,guide_wire_0754_ultrasound.png,guide_wire_0754_segmentation.png
755,guide_wire_0755_ultrasound.png,guide_wire_0755_segmentation.png
756,guide_wire_0756_ultrasound.png,guide_wire_0756_segmentation.png
757,guide_wire_0757_ultrasound.png,guide_wire_0757_segmentation.png
758,guide_wire_0758_ultrasound.png,guide_wire_0758_segmentation.png
759,guide_wire_0759_ultrasound.png,guide_wire_0759_segmentation.png
760,guide_wire_0760_ultrasound.png,guide_wire_0760_segmentation.png
761,guide_wire_0761_ultrasound.png,guide_wire_0761_segmentation.png
762,guide_wire_0762_ultrasound.png,guide_wire_0762_segmentation.png
763,guide_wire_0763_ultrasound.png,guide_wire_0763_segmentation.png
764,guide_wire_0764_ultrasound.png,guide_wire_0764_segmentation.png
765,guide_wire_0765_ultrasound.png,guide_wire_0765_segmentation.png
766,guide_wire_0766_ultrasound.png,guide_wire_0766_segmentation.png
767,guide_wire_0767_ultrasound.png,guide_wire_0767_segmentation.png
768,guide_wire_0768_ultrasound.png,guide_wire_0768_segmentation.png
769,guide_wire_0769_ultrasound.png,guide_wire_0769_segmentation.png
770,guide_wire_0770_ultrasound.png,guide_wire_0770_segmentation.png
771,guide_wire_0771_ultrasound.png,guide_wire_0771_segmentation.png
772,guide_wire_0772_ultrasound.png,guide_wire_0772_segmentation.png
773,guide_wire_0773_ultrasound.png,guide_wire_0773_segmentation.png
774,guide_wire_0774_ultrasound.png,guide_wire_0774_segmentation.png
775,guide_wire_0775_ultrasound.png,guide_wire_0775_segmentation.png
776,guide_wire_0776_ultrasound.png,guide_wire_0776_segmentation.png
777,guide_wire_0777_ultrasound.png,guide_wire_0777_segmentation.png
778,guide_wire_0778_ultrasound.png,guide_wire_0778_segmentation.png
779,guide_wire_0779_ultrasound.png,guide_wire_0779_segmentation.png
780,guide_wire_0780_ultrasound.png,guide_wire_0780_segmentation.png
781,guide_wire_0781_ultrasound.png,guide_wire_0781_segmentation.png
782,guide_wire_0782_ultrasound.png,guide_wire_0782_segmentation.png
783,guide_wire_0783_ultrasound.png,guide_wire_0783_segmentation.png
784,guide_wire_0784_ultrasound.png,guide_wire_0784_segmentation.png
785,guide_wire_0785_ultrasound.png,guide_wire_0785_segmentation.png
786,guide_wire_0786_ultrasound.png,guide_wire_0786_segmentation.png
787,guide_wire_0787_ultrasound.png,guide_wire_0787_segmentation.png
788,guide_wire_0788_ultrasound.png,guide_wire_0788_segmentation.png
789,guide_wire_0789_ultrasound.png,guide_wire_0789_segmentation.png
790,guide_wire_0790_ultrasound.png,guide_wire_0790_segmentation.png
791,guide_wire_0791_ultrasound.png,guide_wire_0791_segmentation.png
792,guide_wire_0792_ultrasound.png,guide_wire_0792_segmentation.png
793,guide_wire_0793_ultrasound.png,guide_wire_0793_segmentation.png
794,guide_wire_0794_ultrasound.png,guide_wire_0794_segmentation.png
795,guide_wire_0795_ultrasound.png,guide_wire_0795_segmentation.png
796,guide_wire_0796_ultrasound.png,guide_wire_0796_segmentation.png
797,guide_wire_0797_ultrasound.png,guide_wire_0797_segmentation.png
